booking_id,hotel,arrival_date,arrival_year,arrival_month,lead_time,lead_time_category,market_segment,deposit_type,customer_type,country,agent,adr,total_nights,previous_cancellations,total_of_special_requests,days_in_waiting_list,is_repeated_guest,estimated_revenue,is_canceled,risk_prob,risk_level,predicted_cancel,expected_lost_revenue,expected_realised_revenue
107977,City Hotel,2017-03-21,2017,March,0,Last Minute,Online TA,No Deposit,Transient,GBR,9.0,0.0,0,0,1,0,1,0.0,0,0.0298,Low,0,0.0,0.0
107978,City Hotel,2017-03-20,2017,March,17,Short Term,Corporate,No Deposit,Transient,FRA,No Agent,80.0,1,0,0,0,0,80.0,0,0.057,Low,0,4.56,75.44
107979,City Hotel,2017-04-11,2017,April,6,Last Minute,Corporate,No Deposit,Transient,FRA,No Agent,0.0,0,1,0,0,1,0.0,0,0.056,Low,0,0.0,0.0
107980,City Hotel,2017-04-12,2017,April,16,Short Term,Corporate,No Deposit,Transient,FRA,No Agent,95.0,1,1,0,0,1,95.0,1,0.1706,Low,0,16.21,78.79
107981,City Hotel,2017-05-11,2017,May,7,Last Minute,Corporate,No Deposit,Transient,FRA,No Agent,110.0,1,1,0,0,1,110.0,0,0.2434,Low,0,26.77,83.23
107982,City Hotel,2017-06-22,2017,June,14,Short Term,Corporate,No Deposit,Transient,FRA,No Agent,95.0,1,1,0,0,1,95.0,0,0.2011,Low,0,19.1,75.9
107983,City Hotel,2017-07-25,2017,July,5,Last Minute,Corporate,No Deposit,Transient,FRA,No Agent,80.0,1,1,0,0,1,80.0,0,0.0185,Low,0,1.48,78.52
107984,City Hotel,2017-08-30,2017,August,34,Medium Term,Corporate,No Deposit,Transient,FRA,No Agent,85.0,3,1,0,0,1,255.0,0,0.0765,Low,0,19.51,235.49
107985,City Hotel,2017-03-19,2017,March,0,Last Minute,Direct,No Deposit,Transient,PRT,14.0,98.0,2,0,0,0,0,196.0,0,0.1059,Low,0,20.76,175.24
107986,City Hotel,2017-03-20,2017,March,0,Last Minute,Corporate,No Deposit,Transient,FRA,91.0,80.0,1,0,0,0,0,80.0,0,0.0031,Low,0,0.25,79.75
107987,City Hotel,2017-03-19,2017,March,13,Short Term,Online TA,No Deposit,Transient,GBR,9.0,148.0,2,0,2,0,0,296.0,0,0.2422,Low,0,71.69,224.31
107988,City Hotel,2017-03-19,2017,March,25,Short Term,Direct,No Deposit,Transient,USA,14.0,143.0,2,0,0,0,0,286.0,0,0.1723,Low,0,49.28,236.72
107989,City Hotel,2017-03-20,2017,March,0,Last Minute,Direct,No Deposit,Transient,PRT,No Agent,108.0,1,0,0,0,0,108.0,0,0.0766,Low,0,8.27,99.73
107990,City Hotel,2017-03-19,2017,March,13,Short Term,Online TA,No Deposit,Transient,GBR,8.0,110.18,2,0,0,0,0,220.36,0,0.0395,Low,0,8.7,211.66
107991,City Hotel,2017-03-18,2017,March,58,Medium Term,Offline TA/TO,No Deposit,Transient,ITA,28.0,75.0,3,0,0,0,0,225.0,0,0.0128,Low,0,2.88,222.12
107992,City Hotel,2017-03-07,2017,March,0,Last Minute,Direct,No Deposit,Transient,PRT,No Agent,0.0,14,0,1,0,0,0.0,0,0.4356,Medium,0,0.0,0.0
107993,City Hotel,2017-03-17,2017,March,122,Long Term,Online TA,No Deposit,Transient,DEU,9.0,88.4,4,0,2,0,0,353.6,0,0.2169,Low,0,76.7,276.9
107994,City Hotel,2017-03-17,2017,March,68,Medium Term,Online TA,No Deposit,Transient,GBR,7.0,70.69,4,0,1,0,0,282.76,0,0.0557,Low,0,15.75,267.01
107995,City Hotel,2017-03-19,2017,March,21,Short Term,Online TA,No Deposit,Transient,PRT,7.0,94.4,2,0,1,0,0,188.8,0,0.3301,Medium,0,62.32,126.48
107996,City Hotel,2017-03-20,2017,March,18,Short Term,Direct,No Deposit,Transient,SWE,No Agent,95.0,1,0,0,0,0,95.0,0,0.0994,Low,0,9.44,85.56
107997,City Hotel,2017-05-29,2017,May,13,Short Term,Direct,No Deposit,Transient,SWE,No Agent,95.0,3,1,0,0,1,285.0,1,0.6352,High,1,181.03,103.97
107998,City Hotel,2017-06-12,2017,June,27,Short Term,Direct,No Deposit,Transient,SWE,No Agent,95.0,3,1,0,0,1,285.0,0,0.8112,High,1,231.19,53.81
107999,City Hotel,2017-03-20,2017,March,18,Short Term,Direct,No Deposit,Transient,SWE,No Agent,95.0,1,0,0,0,0,95.0,0,0.0994,Low,0,9.44,85.56
108000,City Hotel,2017-05-29,2017,May,13,Short Term,Direct,No Deposit,Transient,SWE,No Agent,95.0,3,1,0,0,1,285.0,1,0.6352,High,1,181.03,103.97
108001,City Hotel,2017-06-12,2017,June,27,Short Term,Direct,No Deposit,Transient,SWE,No Agent,95.0,3,1,0,0,1,285.0,0,0.8112,High,1,231.19,53.81
108002,City Hotel,2017-03-19,2017,March,59,Medium Term,Offline TA/TO,No Deposit,Transient,PRT,28.0,75.0,2,0,1,0,0,150.0,0,0.363,Medium,0,54.45,95.55
108003,City Hotel,2017-03-19,2017,March,59,Medium Term,Offline TA/TO,No Deposit,Transient,FRA,28.0,75.0,2,0,0,0,0,150.0,0,0.0079,Low,0,1.18,148.82
108004,City Hotel,2017-03-18,2017,March,108,Long Term,Online TA,No Deposit,Transient,NLD,9.0,79.2,3,0,1,0,0,237.6,0,0.4099,Medium,0,97.39,140.21
108005,City Hotel,2017-03-17,2017,March,68,Medium Term,Online TA,No Deposit,Transient,GBR,7.0,70.69,4,0,1,0,0,282.76,0,0.0557,Low,0,15.75,267.01
108006,City Hotel,2017-03-18,2017,March,24,Short Term,Online TA,No Deposit,Transient,GBR,9.0,121.33,3,0,0,0,0,363.99,0,0.6554,High,1,238.56,125.43
108007,City Hotel,2017-03-14,2017,March,98,Long Term,Offline TA/TO,No Deposit,Transient,PRT,27.0,68.0,7,0,0,0,0,476.0,0,0.7068,High,1,336.44,139.56
108008,City Hotel,2017-03-16,2017,March,97,Long Term,Offline TA/TO,No Deposit,Transient,DEU,27.0,68.0,5,0,0,0,0,340.0,0,0.0073,Low,0,2.48,337.52
108009,City Hotel,2017-03-16,2017,March,97,Long Term,Offline TA/TO,No Deposit,Transient,DEU,27.0,63.75,5,0,0,0,0,318.75,0,0.0078,Low,0,2.49,316.26
108010,City Hotel,2017-03-19,2017,March,51,Medium Term,Online TA,No Deposit,Transient,USA,9.0,79.2,2,0,0,0,0,158.4,0,0.7163,High,1,113.46,44.94
108011,City Hotel,2017-03-16,2017,March,271,Very Long Term,Online TA,No Deposit,Transient,GBR,9.0,74.8,5,0,1,0,0,374.0,0,0.6881,High,1,257.35,116.65
108012,City Hotel,2017-03-18,2017,March,73,Medium Term,Online TA,No Deposit,Transient,LUX,9.0,160.2,3,0,1,0,0,480.6,0,0.5371,High,1,258.13,222.47
108013,City Hotel,2017-03-14,2017,March,225,Very Long Term,Online TA,No Deposit,Transient,GBR,9.0,85.0,7,0,3,0,0,595.0,0,0.5107,High,1,303.87,291.13
108014,City Hotel,2017-03-17,2017,March,61,Medium Term,Online TA,No Deposit,Transient,FRA,7.0,74.61,4,0,1,0,0,298.44,0,0.0299,Low,0,8.92,289.52
108015,City Hotel,2017-03-18,2017,March,61,Medium Term,Online TA,No Deposit,Transient,ITA,9.0,79.2,3,0,0,0,0,237.6,0,0.7491,High,1,177.99,59.61
108016,City Hotel,2017-03-14,2017,March,34,Medium Term,Offline TA/TO,No Deposit,Transient,GBR,52.0,76.5,7,0,2,0,0,535.5,0,0.0057,Low,0,3.05,532.45
108017,City Hotel,2017-03-18,2017,March,11,Short Term,Online TA,No Deposit,Transient,ITA,9.0,128.0,3,0,0,0,0,384.0,0,0.5177,High,1,198.8,185.2
108018,City Hotel,2017-03-21,2017,March,0,Last Minute,Online TA,No Deposit,Transient,PRT,9.0,0.0,0,0,0,0,1,0.0,0,0.0248,Low,0,0.0,0.0
108019,City Hotel,2017-03-18,2017,March,78,Medium Term,Online TA,No Deposit,Transient,CN,9.0,100.3,4,0,3,0,0,401.2,0,0.1946,Low,0,78.07,323.13
108020,City Hotel,2017-03-20,2017,March,34,Medium Term,Offline TA/TO,No Deposit,Contract,FRA,28.0,68.0,2,0,0,0,0,136.0,0,0.0052,Low,0,0.71,135.29
108021,City Hotel,2017-03-19,2017,March,31,Medium Term,Direct,No Deposit,Transient,DEU,14.0,98.0,3,0,0,0,0,294.0,0,0.1116,Low,0,32.81,261.19
108022,City Hotel,2017-03-20,2017,March,59,Medium Term,Online TA,No Deposit,Transient,USA,9.0,106.2,2,0,2,0,0,212.4,0,0.2619,Medium,0,55.63,156.77
108023,City Hotel,2017-03-18,2017,March,52,Medium Term,Offline TA/TO,No Deposit,Transient,FRA,28.0,75.0,4,0,0,0,0,300.0,0,0.0099,Low,0,2.97,297.03
108024,City Hotel,2017-03-20,2017,March,17,Short Term,Online TA,No Deposit,Transient,ESP,9.0,148.0,2,0,1,0,0,296.0,0,0.4346,Medium,0,128.64,167.36
108025,City Hotel,2017-03-22,2017,March,41,Medium Term,Online TA,No Deposit,Transient,BRA,85.0,75.0,3,0,0,0,0,225.0,0,0.0349,Low,0,7.85,217.15
108026,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,85.0,2,0,0,0,0,170.0,0,0.481,Medium,0,81.77,88.23
108027,City Hotel,2017-03-18,2017,March,49,Medium Term,Offline TA/TO,No Deposit,Transient-Party,FRA,168.0,72.0,4,0,0,0,0,288.0,0,0.0095,Low,0,2.74,285.26
108028,City Hotel,2017-03-18,2017,March,49,Medium Term,Offline TA/TO,No Deposit,Transient-Party,FRA,168.0,67.5,4,0,0,0,0,270.0,0,0.0046,Low,0,1.24,268.76
108029,City Hotel,2017-03-18,2017,March,49,Medium Term,Offline TA/TO,No Deposit,Transient-Party,FRA,168.0,72.0,4,0,0,0,0,288.0,0,0.0095,Low,0,2.74,285.26
108030,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108031,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,85.0,2,0,1,0,0,170.0,0,0.1021,Low,0,17.36,152.64
108032,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108033,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108034,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108035,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108036,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,85.0,2,0,0,0,0,170.0,0,0.481,Medium,0,81.77,88.23
108037,City Hotel,2017-03-21,2017,March,128,Long Term,Online TA,No Deposit,Transient,PRT,9.0,93.6,1,0,1,0,0,93.6,0,0.3739,Medium,0,35.0,58.6
108038,City Hotel,2017-03-21,2017,March,0,Last Minute,Corporate,No Deposit,Transient,PRT,No Agent,80.0,1,0,0,0,0,80.0,0,0.0834,Low,0,6.67,73.33
108039,City Hotel,2017-04-18,2017,April,0,Last Minute,Corporate,No Deposit,Transient,PRT,408.0,100.0,1,0,0,0,1,100.0,0,0.035,Low,0,3.5,96.5
108040,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108041,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108042,City Hotel,2017-03-19,2017,March,42,Medium Term,Online TA,No Deposit,Transient,GBR,9.0,108.0,3,0,3,0,0,324.0,0,0.1667,Low,0,54.01,269.99
108043,City Hotel,2017-03-19,2017,March,44,Medium Term,Offline TA/TO,No Deposit,Transient,PRT,22.0,72.0,3,0,0,0,0,216.0,0,0.556,High,1,120.1,95.9
108044,City Hotel,2017-03-18,2017,March,138,Long Term,Online TA,No Deposit,Transient,DEU,7.0,68.07,4,0,1,0,0,272.28,0,0.0386,Low,0,10.51,261.77
108045,City Hotel,2017-03-20,2017,March,5,Last Minute,Groups,No Deposit,Transient-Party,PRT,37.0,85.0,2,0,0,0,0,170.0,0,0.269,Medium,0,45.73,124.27
108046,City Hotel,2017-03-18,2017,March,138,Long Term,Online TA,No Deposit,Transient,DEU,7.0,68.07,4,0,1,0,0,272.28,0,0.0386,Low,0,10.51,261.77
108047,City Hotel,2017-03-18,2017,March,138,Long Term,Online TA,No Deposit,Transient,DEU,7.0,61.52,4,0,1,0,0,246.08,0,0.0252,Low,0,6.2,239.88
108048,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108049,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108050,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108051,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108052,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108053,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108054,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108055,City Hotel,2017-03-20,2017,March,0,Last Minute,Direct,No Deposit,Transient,PRT,No Agent,152.0,2,0,0,0,0,304.0,0,0.1185,Low,0,36.02,267.98
108056,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108057,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108058,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108059,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108060,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108061,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108062,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108063,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108064,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,0,0,0,190.0,0,0.7623,High,1,144.84,45.16
108065,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108066,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108067,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108068,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108069,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108070,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108071,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108072,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108073,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108074,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108075,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108076,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,1,0,0,190.0,0,0.1419,Low,0,26.96,163.04
108077,City Hotel,2017-03-20,2017,March,151,Long Term,Groups,No Deposit,Transient-Party,PRT,37.0,95.0,2,0,2,0,0,190.0,0,0.1349,Low,0,25.63,164.37
108078,City Hotel,2017-03-20,2017,March,43,Medium Term,Direct,No Deposit,Transient,USA,14.0,141.7,2,0,1,0,0,283.4,0,0.1186,Low,0,33.61,249.79
108079,City Hotel,2017-03-20,2017,March,3,Last Minute,Online TA,No Deposit,Transient,IRL,9.0,128.0,2,0,1,0,0,256.0,0,0.1059,Low,0,27.11,228.89
108080,City Hotel,2017-05-14,2017,May,16,Short Term,Online TA,No Deposit,Transient,IRL,9.0,160.0,4,0,3,0,1,640.0,0,0.0159,Low,0,10.18,629.82
108081,City Hotel,2017-03-19,2017,March,4,Last Minute,Groups,No Deposit,Transient-Party,ISR,37.0,6.0,3,0,0,0,0,18.0,0,0.0035,Low,0,0.06,17.94
108082,City Hotel,2017-03-21,2017,March,2,Last Minute,Online TA,No Deposit,Transient,PRT,9.0,108.0,1,0,1,0,0,108.0,0,0.0636,Low,0,6.87,101.13
108083,City Hotel,2017-04-18,2017,April,1,Last Minute,Online TA,No Deposit,Group,PRT,9.0,130.0,1,0,1,0,1,130.0,0,0.0053,Low,0,0.69,129.31
108084,City Hotel,2017-06-20,2017,June,1,Last Minute,Online TA,No Deposit,Group,PRT,9.0,170.0,1,0,1,0,1,170.0,0,0.0038,Low,0,0.65,169.35
108085,City Hotel,2017-07-11,2017,July,1,Last Minute,Online TA,No Deposit,Transient,PRT,86.0,115.6,1,0,1,0,1,115.6,0,0.0178,Low,0,2.06,113.54
108086,City Hotel,2017-03-19,2017,March,61,Medium Term,Offline TA/TO,No Deposit,Transient,FRA,28.0,75.0,3,0,0,0,0,225.0,0,0.01,Low,0,2.25,222.75
108087,City Hotel,2017-03-16,2017,March,43,Medium Term,Offline TA/TO,No Deposit,Transient,DEU,16.0,68.0,6,0,1,0,0,408.0,0,0.0046,Low,0,1.88,406.12
108088,City Hotel,2017-03-20,2017,March,24,Short Term,Groups,No Deposit,Transient-Party,PRT,37.0,85.0,2,0,0,0,0,170.0,0,0.5221,High,1,88.76,81.24
108089,City Hotel,2017-03-17,2017,March,51,Medium Term,Online TA,No Deposit,Transient,PRT,7.0,73.37,5,0,1,0,0,366.85,0,0.4665,Medium,0,171.14,195.71
108090,City Hotel,2017-03-21,2017,March,74,Medium Term,Offline TA/TO,No Deposit,Transient,FRA,85.0,67.5,1,0,0,0,0,67.5,0,0.0092,Low,0,0.62,66.88
108091,City Hotel,2017-03-19,2017,March,48,Medium Term,Online TA,No Deposit,Transient,DEU,9.0,79.2,3,0,0,0,0,237.6,0,0.6534,High,1,155.25,82.35
108092,City Hotel,2017-03-19,2017,March,19,Short Term,Online TA,No Deposit,Transient,NLD,9.0,88.0,3,0,1,0,0,264.0,0,0.2876,Medium,0,75.93,188.07
108093,City Hotel,2017-03-17,2017,March,120,Long Term,Online TA,No Deposit,Transient,FRA,9.0,74.8,5,0,2,0,0,374.0,0,0.3158,Medium,0,118.11,255.89
108094,City Hotel,2017-03-20,2017,March,12,Short Term,Direct,No Deposit,Transient,FRA,14.0,110.7,2,0,0,0,0,221.4,0,0.1038,Low,0,22.98,198.42
108095,City Hotel,2017-03-19,2017,March,7,Last Minute,Online TA,No Deposit,Transient,TUR,9.0,83.3,3,0,4,0,0,249.9,0,0.1484,Low,0,37.09,212.81
108096,City Hotel,2017-03-21,2017,March,1,Last Minute,Online TA,No Deposit,Transient,RUS,85.0,95.4,1,0,1,0,0,95.4,0,0.0035,Low,0,0.33,95.07
108097,City Hotel,2017-03-19,2017,March,36,Medium Term,Online TA,No Deposit,Transient,DEU,9.0,88.0,3,0,0,0,0,264.0,0,0.5823,High,1,153.73,110.27
108098,City Hotel,2017-03-17,2017,March,71,Medium Term,Offline TA/TO,No Deposit,Transient,IRN,22.0,89.26,5,0,0,0,0,446.3,0,0.0069,Low,0,3.08,443.22
108099,City Hotel,2017-03-18,2017,March,7,Last Minute,Online TA,No Deposit,Transient,FRA,9.0,108.8,4,0,1,0,0,435.2,0,0.1358,Low,0,59.1,376.1
108100,City Hotel,2017-03-22,2017,March,5,Last Minute,Online TA,No Deposit,Transient,PRT,9.0,0.0,0,0,0,0,0,0.0,0,0.053,Low,0,0.0,0.0
108101,City Hotel,2017-03-20,2017,March,28,Short Term,Online TA,No Deposit,Transient,PRT,354.0,96.76,3,0,0,0,0,290.28000000000003,0,0.5987,High,1,173.79,116.49
108102,City Hotel,2017-03-21,2017,March,19,Short Term,Direct,No Deposit,Transient,SWE,No Agent,95.0,2,0,0,0,0,190.0,0,0.1106,Low,0,21.01,168.99
108103,City Hotel,2017-03-21,2017,March,19,Short Term,Direct,No Deposit,Transient,SWE,No Agent,95.0,2,0,0,0,0,190.0,0,0.1106,Low,0,21.01,168.99
108104,City Hotel,2017-03-19,2017,March,13,Short Term,Online TA,No Deposit,Transient,FRA,9.0,100.3,4,0,1,0,0,401.2,0,0.2486,Low,0,99.74,301.46
108105,City Hotel,2017-03-20,2017,March,72,Medium Term,Online TA,No Deposit,Transient,IRL,9.0,106.2,3,0,2,0,0,318.6,0,0.2569,Medium,0,81.85,236.75
108106,City Hotel,2017-03-19,2017,March,48,Medium Term,Direct,No Deposit,Transient,FRA,14.0,79.2,4,0,0,0,0,316.8,0,0.1704,Low,0,53.98,262.82
108107,City Hotel,2017-03-22,2017,March,1,Last Minute,Online TA,No Deposit,Transient,GBR,9.0,89.0,1,0,1,0,0,89.0,0,0.0636,Low,0,5.66,83.34
108108,City Hotel,2017-03-19,2017,March,69,Medium Term,Online TA,No Deposit,Transient,GBR,9.0,100.3,4,0,0,0,0,401.2,0,0.6576,High,1,263.83,137.37
108109,City Hotel,2017-03-19,2017,March,276,Very Long Term,Online TA,No Deposit,Transient,GBR,7.0,65.45,4,0,3,0,0,261.8,0,0.0446,Low,0,11.68,250.12
108110,City Hotel,2017-03-19,2017,March,19,Short Term,Online TA,No Deposit,Transient,NLD,9.0,100.3,4,0,1,0,0,401.2,0,0.2711,Medium,0,108.77,292.43
108111,City Hotel,2017-03-19,2017,March,119,Long Term,Online TA,No Deposit,Transient,GBR,9.0,74.8,4,0,2,0,0,299.2,0,0.3514,Medium,0,105.14,194.06
108112,City Hotel,2017-03-22,2017,March,1,Last Minute,Online TA,No Deposit,Transient,TUR,9.0,99.0,1,0,2,0,0,99.0,0,0.072,Low,0,7.13,91.87
108113,City Hotel,2017-03-22,2017,March,5,Last Minute,Direct,No Deposit,Transient,PRT,14.0,108.0,1,0,1,0,0,108.0,0,0.1032,Low,0,11.15,96.85
108114,City Hotel,2017-03-16,2017,March,113,Long Term,Direct,No Deposit,Transient,BGR,14.0,153.0,7,0,4,0,0,1071.0,0,0.0546,Low,0,58.48,1012.52
108115,City Hotel,2017-03-19,2017,March,25,Short Term,Offline TA/TO,No Deposit,Transient,USA,15.0,106.08,4,0,0,0,0,424.32,0,0.0122,Low,0,5.18,419.14
108116,City Hotel,2017-03-18,2017,March,54,Medium Term,Online TA,No Deposit,Transient,FRA,8.0,100.3,5,0,0,0,0,501.5,0,0.054,Low,0,27.08,474.42
108117,City Hotel,2017-03-21,2017,March,62,Medium Term,Online TA,No Deposit,Transient,FRA,9.0,142.2,2,0,0,0,0,284.4,0,0.6381,High,1,181.48,102.92
108118,City Hotel,2017-03-22,2017,March,1,Last Minute,Offline TA/TO,No Deposit,Transient,ESP,15.0,79.2,1,0,0,0,0,79.2,0,0.003,Low,0,0.24,78.96
108119,City Hotel,2017-03-20,2017,March,34,Medium Term,Offline TA/TO,No Deposit,Transient,FRA,28.0,80.0,3,0,0,0,0,240.0,0,0.0099,Low,0,2.38,237.62
108120,City Hotel,2017-03-21,2017,March,47,Medium Term,Online TA,No Deposit,Transient,CHE,7.0,57.93,2,0,1,0,0,115.86,0,0.0295,Low,0,3.42,112.44
108121,City Hotel,2017-03-21,2017,March,46,Medium Term,Online TA,No Deposit,Transient,CHE,7.0,57.93,2,0,0,0,0,115.86,0,0.0743,Low,0,8.61,107.25
108122,City Hotel,2017-03-22,2017,March,4,Last Minute,Direct,No Deposit,Transient,GBR,14.0,94.0,1,0,0,0,0,94.0,0,0.0462,Low,0,4.34,89.66
108123,City Hotel,2017-03-19,2017,March,142,Long Term,Online TA,No Deposit,Transient,GRC,9.0,88.4,4,0,2,0,0,353.6,0,0.3418,Medium,0,120.86,232.74
108124,City Hotel,2017-03-19,2017,March,28,Short Term,Online TA,No Deposit,Transient,ITA,9.0,91.8,4,0,0,0,0,367.2,0,0.759,High,1,278.7,88.5
108125,City Hotel,2017-03-19,2017,March,28,Short Term,Online TA,No Deposit,Transient,ITA,9.0,91.8,4,0,0,0,0,367.2,0,0.759,High,1,278.7,88.5
108126,City Hotel,2017-03-20,2017,March,63,Medium Term,Offline TA/TO,No Deposit,Transient,FRA,28.0,75.0,3,0,0,0,0,225.0,0,0.0095,Low,0,2.14,222.86
108127,City Hotel,2017-03-19,2017,March,28,Short Term,Online TA,No Deposit,Transient,AZE,9.0,125.8,4,0,2,0,0,503.2,0,0.3528,Medium,0,177.53,325.67
108128,City Hotel,2017-03-19,2017,March,68,Medium Term,Online TA,No Deposit,Transient,GBR,9.0,124.2,4,0,1,0,0,496.8,0,0.3846,Medium,0,191.07,305.73
108129,City Hotel,2017-03-19,2017,March,28,Short Term,Online TA,No Deposit,Transient,AZE,9.0,91.8,4,0,0,0,0,367.2,0,0.6995,High,1,256.86,110.34
